GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000132139	17	34071530	34079897	16	3	3486784	2.3232	0.010083	GAS2L2
ENSG00000129270	17	34083268	34122711	60	6	3520772	2.6043	0.0046026	MMP28
ENSG00000154768	17	34087916	34092098	6	2	3419006	2.3289	0.0099331	C17orf50
ENSG00000172660	17	34136459	34191619	90	8	3479399	2.9407	0.0016372	TAF15
ENSG00000172653	17	34181955	34195895	22	4	3505327	3.0224	0.0012537	C17orf66
ENSG00000161570	17	34198495	34207797	17	4	3500234	2.6884	0.0035894	CCL5
ENSG00000187456	17	34245070	34257777	29	3	3486510	3.0532	0.0011321	RDM1
ENSG00000161572	17	34261522	34270703	31	4	3465385	1.6773	0.046742	LYZL6
ENSG00000161573	17	34303529	34308532	10	2	3574053	0.12128	0.45174	CCL16
ENSG00000213494	17	34310327	34329100	58	7	3547532	0.83973	0.20053	CCL14
ENSG00000266956	17	34310692	34317306	17	3	3574490	0.36302	0.3583	CTB-186H2.3
ENSG00000161574	17	34310692	34328660	56	7	3549937	0.8094	0.20914	CCL15-CCL14
ENSG00000267596	17	34323476	34329084	10	3	3493779	1.356	0.087548	CCL15
ENSG00000167236	17	34340096	34345005	11	3	3487106	1.1863	0.11775	CCL23
ENSG00000006074	17	34391640	34399392	3	1	3557145	-0.10333	0.54115	CCL18
ENSG00000006075	17	34415602	34417515	3	1	3551383	-1.1653	0.87805	CCL3
ENSG00000129277	17	34430983	34433014	4	1	3471712	0.023552	0.4906	CCL4
ENSG00000108278	17	34842473	34855154	18	5	3503865	-0.31497	0.62361	ZNHIT3
ENSG00000141140	17	34851477	34899284	71	8	3528178	-0.65035	0.74227	MYO19
ENSG00000184886	17	34890847	34895159	3	1	3566051	-1.3196	0.90651	PIGW
ENSG00000005955	17	34900737	34946278	54	7	3512124	-0.97069	0.83415	GGNBP2
ENSG00000108272	17	34948228	34957235	12	3	3520040	-2.7463	0.99699	DHRS11
ENSG00000129282	17	34958001	34965407	11	3	3491593	-0.23379	0.59243	MRM1
ENSG00000132130	17	35294084	35301917	11	3	3536453	-0.13814	0.55494	LHX1
ENSG00000108270	17	35306175	35414171	106	7	3529754	-0.22374	0.58852	AATF
ENSG00000132142	17	35441923	35766909	156	22	3490335	1.1883	0.11737	ACACA
ENSG00000167230	17	35732928	35749662	9	3	3520538	2.0307	0.021142	C17orf78
ENSG00000108264	17	35766965	35839835	115	10	3523466	2.493	0.0063329	TADA2A
ENSG00000161326	17	35849937	35873603	40	6	3532702	2.0933	0.018161	DUSP14
ENSG00000006114	17	35874900	35969544	79	12	3530018	1.0137	0.15536	SYNRG
ENSG00000141141	17	35969787	36003493	16	4	3523411	0.49019	0.312	DDX52
ENSG00000108753	17	36046435	36105237	64	18	3503586	-0.56068	0.71249	HNF1B
ENSG00000174100	17	36452989	36479101	20	3	3432895	-0.0064705	0.50258	MRPL45
ENSG00000188888	17	36481413	36499730	14	4	3421121	0.12763	0.44922	GPR179
ENSG00000174111	17	36508111	36556019	25	3	3474187	-0.12753	0.55074	SOCS7
ENSG00000225485	17	36584662	36668628	50	9	3496201	1.1154	0.13234	ARHGAP23
ENSG00000017373	17	36686251	36762183	85	12	3507509	2.4312	0.0075235	SRCIN1
ENSG00000179294	17	36827961	36831187	3	2	3551383	3.4375	0.00029354	C17orf96
ENSG00000108292	17	36861795	36886056	20	8	3554000	1.7503	0.040033	MLLT6
ENSG00000230055	17	36886488	36891297	10	4	3567270	2.8874	0.0019424	CISD3
ENSG00000056661	17	36890150	36906070	38	10	3545251	1.0314	0.15118	PCGF2
ENSG00000227450	17	36905613	36906969	3	2	3583268	0.422	0.33651	CTB-58E17.5
ENSG00000108294	17	36908989	36920484	24	8	3576434	-0.50064	0.69169	PSMB3
ENSG00000141720	17	36921942	36956379	72	14	3500776	0.97163	0.16562	PIP4K2B
ENSG00000108296	17	36956687	36981734	56	8	3528610	0.48447	0.31403	CWC25
ENSG00000214556	17	36991341	36997708	21	7	3522141	1.0908	0.13768	C17orf98
ENSG00000125691	17	37004118	37010096	11	5	3541122	0.69572	0.2433	RPL23
ENSG00000002834	17	37026112	37078023	150	31	3523810	0.35831	0.36006	LASP1
ENSG00000204952	17	37092685	37123655	20	6	3529815	1.3746	0.084629	FBXO47
ENSG00000161381	17	37219556	37310647	313	28	3533458	0.32371	0.37308	PLXDC1
ENSG00000141748	17	37313147	37323737	40	6	3531808	0.12425	0.45056	ARL5C
ENSG00000067191	17	37329709	37353956	19	7	3536447	0.9165	0.1797	CACNB1
ENSG00000108298	17	37356536	37360980	3	1	3509095	0.58776	0.27835	RPL19
ENSG00000141750	17	37366789	37382125	7	1	3457617	-0.82646	0.79573	STAC2
ENSG00000108306	17	37415384	37558776	249	10	3516066	1.4925	0.067783	FBXL20
ENSG00000125686	17	37560538	37607539	63	4	3534255	1.0323	0.15096	MED1
ENSG00000167258	17	37617764	37721160	119	8	3544398	1.4917	0.067888	CDK12
ENSG00000171532	17	37759789	37766030	3	1	3474989	0.41676	0.33843	NEUROD2
ENSG00000131771	17	37782993	37792879	19	4	3510476	1.5804	0.057012	PPP1R1B
ENSG00000131748	17	37793318	37819737	62	7	3542194	1.7863	0.037026	STARD3
ENSG00000173991	17	37820440	37822808	5	2	3536292	1.1151	0.13241	TCAP
ENSG00000141744	17	37824234	37826728	3	2	3547080	2.178	0.014701	PNMT
ENSG00000161395	17	37827375	37853050	61	3	3537246	1.1995	0.11516	PGAP3
ENSG00000141736	17	37844167	37886679	42	8	3496205	1.8374	0.033076	ERBB2
ENSG00000141741	17	37884749	37887040	2	1	3567623	-0.11962	0.54761	MIEN1
ENSG00000141738	17	37894180	37903544	8	2	3462808	1.2883	0.098826	GRB7
ENSG00000161405	17	37921198	38020441	205	5	3539125	1.1258	0.13013	IKZF3
ENSG00000186075	17	38024417	38034149	27	3	3540944	-0.48321	0.68553	ZPBP2
ENSG00000073605	17	38060848	38076107	46	4	3555025	0.1416	0.4437	GSDMB
ENSG00000172057	17	38077294	38083854	9	3	3546044	0.80778	0.20961	ORMDL3
ENSG00000204913	17	38097727	38101000	7	3	3556460	1.5297	0.063051	LRRC3C
ENSG00000167914	17	38119226	38134019	41	6	3526064	2.9737	0.0014713	GSDMA
ENSG00000108344	17	38137050	38154213	51	6	3529292	3.2132	0.00065632	PSMD3
ENSG00000108342	17	38171614	38174066	11	3	3541927	2.1767	0.014752	CSF3
ENSG00000008838	17	38175350	38217468	81	8	3524829	4.4517	4.2592e-06	MED24
ENSG00000126351	17	38214543	38250120	49	11	3506760	4.2212	1.2151e-05	THRA
ENSG00000126368	17	38249040	38256978	15	5	3522846	3.0172	0.0012757	NR1D1
ENSG00000188895	17	38278551	38293042	25	4	3567118	-0.16612	0.56597	MSL1
ENSG00000108349	17	38296571	38328436	35	5	3512471	0.59467	0.27603	CASC3
ENSG00000108352	17	38333263	38351908	31	7	3495319	-0.88603	0.8122	RAPGEFL1
ENSG00000171475	17	38375556	38440388	80	7	3520325	0.89064	0.18656	WIPF2
ENSG00000094804	17	38443885	38459171	14	3	3545427	0.19147	0.42408	CDC6
ENSG00000131759	17	38465444	38513094	56	9	3516742	0.97802	0.16403	RARA
ENSG00000266208	17	38516907	38520945	9	2	3432130	0.45696	0.32385	CTD-2267D19.3
ENSG00000183153	17	38517235	38520067	6	2	3361812	0.35905	0.35978	GJD3
ENSG00000131747	17	38544768	38574202	37	5	3523272	-0.51968	0.69836	TOP2A
ENSG00000141753	17	38599702	38613983	29	6	3522229	-0.65871	0.74496	IGFBP4
ENSG00000131746	17	38632080	38657849	62	11	3539321	1.4269	0.076803	TNS4
ENSG00000126353	17	38710021	38721724	14	4	3484169	-0.13526	0.5538	CCR7
ENSG00000073584	17	38781214	38804760	25	4	3522661	1.8217	0.034253	SMARCE1
ENSG00000264058	17	38785049	38821393	34	3	3526157	1.9782	0.023952	KRT222
ENSG00000213424	17	38810917	38821433	10	1	3522833	1.938	0.026313	KRT222
ENSG00000204897	17	38904273	38911584	12	4	3477063	-1.0453	0.85205	KRT25
ENSG00000186393	17	38922490	38928414	9	3	3524297	1.0373	0.1498	KRT26
ENSG00000171446	17	38933060	38938786	18	6	3572183	-0.0055626	0.50222	KRT27
ENSG00000173908	17	38948455	38956211	20	6	3549326	0.4075	0.34182	KRT28
ENSG00000186395	17	38974369	38978847	7	3	3548634	0.31313	0.37709	KRT10
ENSG00000167920	17	38975358	38992522	37	9	3527213	0.19782	0.42159	TMEM99
ENSG00000187242	17	39017555	39023462	9	4	3446218	0.63718	0.262	KRT12
ENSG00000171431	17	39032193	39041479	16	6	3496238	1.8929	0.029187	KRT20
ENSG00000108244	17	39078948	39093886	58	9	3465434	2.5326	0.0056608	KRT23
ENSG00000196859	17	39114669	39123144	26	5	3453688	2.8207	0.0023958	KRT39
ENSG00000204889	17	39133968	39143387	73	5	3523437	2.5713	0.0050665	KRT40
ENSG00000212899	17	39149686	39150385	6	2	3528265	1.2873	0.09899	KRTAP3-3
ENSG00000212900	17	39155447	39156138	7	2	3415232	0.0011539	0.49954	KRTAP3-2
ENSG00000212901	17	39164773	39175576	29	4	3532647	0.55836	0.2883	KRTAP3-1
ENSG00000221852	17	39182278	39183454	4	2	3543669	2.1364	0.016322	KRTAP1-5
ENSG00000204887	17	39185949	39186356	6	2	3494105	2.4017	0.0081605	KRTAP1-4
ENSG00000221880	17	39190142	39191107	3	1	3486856	2.2629	0.011822	KRTAP1-3
ENSG00000188581	17	39196811	39197713	1	1	3385263	1.2869	0.09906	KRTAP1-1
ENSG00000212725	17	39202793	39203568	2	1	3353953	1.9677	0.02455	KRTAP2-1
ENSG00000214518	17	39210750	39211482	1	1	3512126	-0.6884	0.7544	KRTAP2-2
ENSG00000212724	17	39215495	39216344	1	1	3544606	0.75775	0.2243	KRTAP2-3
ENSG00000213417	17	39221369	39222131	1	1	3544606	0.21419	0.4152	KRTAP2-4
ENSG00000240871	17	39240459	39241396	2	1	3394070	0.61352	0.26977	KRTAP4-7
ENSG00000204880	17	39253233	39254393	10	2	3482674	1.115	0.13242	KRTAP4-8
ENSG00000241241	17	39257754	39258461	3	2	3474463	0.026009	0.48963	KRTAP4-16P
ENSG00000212722	17	39261584	39262740	3	1	3541521	0.73497	0.23118	KRTAP4-9
ENSG00000212721	17	39273433	39274606	6	1	3472059	0.85086	0.19742	KRTAP4-11
ENSG00000213416	17	39279343	39280419	3	1	3469775	0.88436	0.18825	KRTAP4-12
ENSG00000198090	17	39295685	39296739	4	2	3543619	0.29365	0.38451	KRTAP4-6
ENSG00000198271	17	39305178	39306054	3	2	3450808	-0.69235	0.75564	KRTAP4-5
ENSG00000244537	17	39333698	39334460	5	2	3583863	0.28647	0.38726	KRTAP4-2
ENSG00000198443	17	39340354	39341594	8	1	3524260	0.055011	0.47806	KRTAP4-1
ENSG00000240542	17	39344697	39346891	4	2	3515153	-2.6688	0.99619	KRTAP9-1
ENSG00000239886	17	39382900	39383904	1	1	3544606	0.49132	0.3116	KRTAP9-2
ENSG00000204873	17	39388715	39389705	3	2	3314638	0.77079	0.22042	KRTAP9-3
ENSG00000241595	17	39405939	39406904	3	1	3456385	0.16994	0.43253	KRTAP9-4
ENSG00000198083	17	39411636	39412616	1	1	3385263	-0.82003	0.7939	KRTAP9-9
ENSG00000212658	17	39458078	39459103	3	1	3504337	0.71794	0.2364	KRTAP29-1
ENSG00000212657	17	39463952	39465505	7	2	3544606	0.30095	0.38173	KRTAP16-1
ENSG00000186860	17	39471173	39471947	5	2	3459700	0.17425	0.43084	KRTAP17-1
ENSG00000006059	17	39502344	39507064	8	3	3531255	-0.14384	0.55719	KRT33A
ENSG00000131738	17	39519746	39526052	11	4	3522804	0.12132	0.45172	KRT33B
ENSG00000131737	17	39533902	39538655	9	4	3507285	-0.18953	0.57516	KRT34
ENSG00000094796	17	39549976	39553844	13	4	3532578	0.15852	0.43702	KRT31
ENSG00000108417	17	39577005	39580775	11	4	3517593	1.0253	0.1526	KRT37
ENSG00000171360	17	39592698	39597173	28	7	3538086	0.21522	0.4148	KRT38
ENSG00000108759	17	39616063	39623681	42	5	3558768	0.39774	0.34541	KRT32
ENSG00000197079	17	39632941	39637392	15	4	3557835	1.0721	0.14183	KRT35
ENSG00000126337	17	39642388	39648798	11	4	3488470	1.6006	0.054735	KRT36
ENSG00000171401	17	39657233	39661957	8	2	3505300	-0.3133	0.62297	KRT13
ENSG00000171346	17	39669995	39678781	18	2	3546183	-0.0062266	0.50248	KRT15
ENSG00000171345	17	39679869	39684560	6	1	3550763	-0.31137	0.62224	KRT19
ENSG00000171403	17	39722096	39728310	7	2	3511951	0.30848	0.37886	KRT9
ENSG00000186847	17	39738531	39743173	5	2	3461328	-0.23704	0.59369	KRT14
ENSG00000186832	17	39766030	39772151	4	1	3551383	-0.87259	0.80856	KRT16
ENSG00000128422	17	39775689	39781094	2	1	3551383	1.1155	0.13232	KRT17
ENSG00000173801	17	39775692	39943183	350	24	3471239	0.46995	0.31919	JUP
ENSG00000173812	17	39845137	39848920	2	1	3352702	-0.70086	0.75831	EIF1
ENSG00000184502	17	39868578	39872221	8	2	3525263	1.2802	0.10023	GAST
ENSG00000173805	17	39873994	39890896	34	3	3501557	1.0155	0.15493	HAP1
ENSG00000141696	17	39958199	39968856	21	4	3442495	1.311	0.094929	LEPREL4
ENSG00000141756	17	39968932	39979465	19	4	3490485	1.4444	0.07431	FKBP10
ENSG00000141698	17	39981335	39992523	36	3	3467128	1.4691	0.070903	NT5C3B
ENSG00000161594	17	39991937	40004636	36	3	3546719	1.4759	0.069986	KLHL10
ENSG00000178502	17	40009797	40021684	27	4	3477323	1.057	0.14525	KLHL11
ENSG00000131473	17	40023161	40086795	104	10	3530246	1.211	0.11295	ACLY
ENSG00000173786	17	40118759	40129749	8	4	3511314	0.89231	0.18611	CNP
ENSG00000168259	17	40128451	40173394	47	8	3508200	0.63213	0.26365	DNAJC7
ENSG00000168256	17	40163400	40177659	14	4	3487487	0.019188	0.49235	NKIRAS2
ENSG00000187595	17	40177594	40217383	50	6	3509253	0.69794	0.24261	ZNF385C
ENSG00000108771	17	40253422	40264751	28	4	3507551	-1.5675	0.9415	DHX58
ENSG00000108773	17	40265126	40273376	11	2	3474682	-0.17864	0.57089	KAT2A
ENSG00000267261	17	40271692	40306934	59	4	3519914	0.10315	0.45892	CTD-2132N18.3
ENSG00000197723	17	40274756	40275371	1	1	3337263	-1.4618	0.9281	HSPB9
ENSG00000108774	17	40276994	40307035	51	4	3531140	0.24033	0.40504	RAB5C
ENSG00000089558	17	40308909	40333296	24	5	3510740	1.4414	0.074732	KCNH4
ENSG00000167925	17	40340817	40346531	2	1	3565852	1.2823	0.099871	GHDC
ENSG00000173757	17	40351186	40428725	66	8	3529372	0.46617	0.32055	STAT5B
ENSG00000126561	17	40439565	40463961	48	6	3512329	0.31375	0.37685	STAT5A
ENSG00000168610	17	40465342	40540586	126	10	3524520	0.0064404	0.49743	STAT3
ENSG00000177469	17	40554470	40575535	68	9	3534991	1.562	0.059147	PTRF
ENSG00000033627	17	40610862	40674629	56	12	3493803	-0.3882	0.65106	ATP6V0A1
ENSG00000108784	17	40688190	40696467	8	4	3523407	-1.1375	0.87234	NAGLU
ENSG00000108786	17	40701232	40707231	14	4	3496077	-0.76223	0.77704	HSD17B1
ENSG00000068120	17	40713485	40718295	5	1	3478657	-1.8466	0.9676	COASY
ENSG00000108788	17	40719086	40725257	10	2	3489954	-0.5692	0.71539	MLX
ENSG00000131470	17	40724333	40729849	5	3	3493020	-1.544	0.9387	PSMC3IP
ENSG00000141699	17	40731531	40762641	31	5	3544575	-1.5916	0.94426	FAM134C
ENSG00000131462	17	40761694	40767252	1	1	3583863	-1.8068	0.9646	TUBG1
ENSG00000037042	17	40811323	40819024	9	3	3524068	-1.4672	0.92884	TUBG2
ENSG00000068137	17	40819932	40829048	7	3	3454949	-1.3265	0.90766	PLEKHH3
ENSG00000184451	17	40830907	40835935	3	1	3551383	-1.1444	0.87376	CCR10
ENSG00000108797	17	40834631	40851832	20	4	3534618	-0.61693	0.73136	CNTNAP1
ENSG00000108799	17	40852293	40897071	20	6	3528217	1.4805	0.069375	EZH1
ENSG00000131477	17	40910465	40915059	4	1	3501131	0.066101	0.47365	RAMP2
ENSG00000131475	17	40925454	40931617	1	1	3551383	2.7266	0.0032	VPS25
ENSG00000126562	17	40932696	40948954	6	4	3508279	2.369	0.0089181	WNK4
ENSG00000183978	17	40947165	40950722	1	1	3579357	2.2761	0.01142	COA3
ENSG00000176563	17	40950810	40963605	6	3	3347282	0.44265	0.32901	CNTD1
ENSG00000126581	17	40962152	40985367	4	2	3457369	0.87487	0.19082	BECN1
ENSG00000131467	17	40976402	40995774	2	1	3523851	-1.2306	0.89076	PSME3
ENSG00000131480	17	40996617	41002724	4	2	3471029	2.1696	0.015019	AOC2
ENSG00000131471	17	41003201	41010147	3	1	3529990	2.0625	0.019581	AOC3
ENSG00000131482	17	41052814	41065386	27	5	3531193	1.3477	0.088875	G6PC
ENSG00000266967	17	41102543	41116515	10	2	3488521	3.0023	0.0013398	AARSD1
ENSG00000108825	17	41102543	41132545	22	3	3498114	3.4889	0.00024249	PTGES3L-AARSD1
ENSG00000267060	17	41120105	41132545	10	2	3490557	3.596	0.00016158	PTGES3L
ENSG00000198863	17	41132582	41145707	7	2	3554194	3.4576	0.00027251	RUNDC1
ENSG00000131469	17	41150290	41154976	7	2	3542540	2.2631	0.011814	RPL27
ENSG00000068079	17	41158742	41166473	10	2	3552003	2.8763	0.0020115	IFI35
ENSG00000108828	17	41166622	41177140	7	1	3547180	4.0033	3.1235e-05	VAT1
ENSG00000108830	17	41177258	41184057	8	1	3538027	3.5846	0.00016877	RND2
ENSG00000012048	17	41196312	41277500	106	3	3540617	3.8233	6.584e-05	BRCA1
ENSG00000188554	17	41322498	41363708	56	1	3549203	3.8331	6.3263e-05	NBR1
ENSG00000184988	17	41363854	41372061	6	2	3381696	3.4747	0.00025568	TMEM106A
ENSG00000175906	17	41476327	41478505	3	1	3461634	2.764	0.0028545	ARL4D
ENSG00000067596	17	41561233	41621831	86	4	3519080	0.71796	0.23639	DHX8
ENSG00000175832	17	41605212	41656988	89	7	3538784	0.99374	0.16017	ETV4
ENSG00000005102	17	41717756	41739322	59	9	3519982	1.2126	0.11264	MEOX1
ENSG00000167941	17	41831099	41836156	2	1	3567623	1.5101	0.065513	SOST
ENSG00000108861	17	41843489	41856356	31	4	3554661	1.9263	0.027033	DUSP3
ENSG00000231256	17	41857803	41864980	18	2	3568844	2.386	0.0085168	C17orf105
ENSG00000161647	17	41878167	41910538	38	3	3550158	0.69845	0.24245	MPP3
ENSG00000161649	17	41924516	41940997	23	4	3530006	0.1903	0.42454	CD300LG
ENSG00000108852	17	41952725	41987068	75	7	3539046	-0.53217	0.7027	MPP2
ENSG00000267496	17	41994576	41995326	7	1	3545775	1.0328	0.15084	FAM215A
ENSG00000108849	17	42018172	42019836	3	1	3573036	-0.3984	0.65483	PPY
ENSG00000131096	17	42030106	42081837	93	15	3509955	2.1066	0.017577	PYY
ENSG00000161653	17	42081914	42086431	9	2	3539511	2.9233	0.0017318	NAGS
ENSG00000091947	17	42088556	42101314	23	6	3511231	1.5057	0.066071	TMEM101
ENSG00000161654	17	42112003	42144987	35	7	3535295	2.1611	0.015345	LSM12
ENSG00000141349	17	42148103	42153709	7	3	3528801	-0.4443	0.67159	G6PC3
ENSG00000108840	17	42154114	42201070	63	7	3531075	0.52613	0.2994	HDAC5
ENSG00000125319	17	42219274	42239844	11	3	3530635	0.67833	0.24878	C17orf53
ENSG00000161664	17	42247815	42256451	5	3	3527675	0.92486	0.17752	ASB16
ENSG00000168591	17	42264338	42269099	6	2	3577320	0.21316	0.4156	TMUB2
ENSG00000087152	17	42269173	42277481	8	5	3545681	0.86565	0.19334	ATXN7L3
ENSG00000108312	17	42282401	42298994	14	4	3516381	-1.804	0.96438	UBTF
ENSG00000004939	17	42325753	42345509	37	12	3551667	1.2297	0.10941	SLC4A1
ENSG00000214921	17	42325758	42327236	1	1	3583863	-0.34912	0.6365	AC003102.1
ENSG00000268413	17	42335297	42355825	40	14	3530005	2.4992	0.0062229	AC003043.1
ENSG00000108309	17	42385781	42396039	10	5	3491104	2.3232	0.010084	RUNDC3A
ENSG00000013306	17	42396993	42402238	15	5	3487769	1.7076	0.043857	SLC25A39
ENSG00000030582	17	42422614	42430470	9	4	3540363	0.59739	0.27512	GRN
ENSG00000161682	17	42430583	42441243	8	3	3493432	2.2886	0.011051	FAM171A2
ENSG00000005961	17	42449548	42466873	17	4	3498291	2.9863	0.0014117	ITGA2B
ENSG00000186566	17	42472652	42580798	111	10	3514379	3.0108	0.0013028	GPATCH8
ENSG00000180336	17	42733762	42767676	30	11	3441697	0.5058	0.3065	C17orf104
ENSG00000180329	17	42750437	42767147	14	6	3436401	1.1757	0.11985	CCDC43
ENSG00000161692	17	42785976	42829632	69	16	3525406	1.3048	0.095987	DBF4B
ENSG00000073670	17	42836399	42859214	49	6	3533294	2.3567	0.0092192	ADAM11
ENSG00000182963	17	42875816	42908184	48	10	3528660	0.32196	0.37374	GJC1
ENSG00000131097	17	42923721	42927848	12	5	3526115	-0.43244	0.66729	HIGD1B
ENSG00000108883	17	42927311	42977030	138	16	3545317	0.014977	0.49403	EFTUD2
ENSG00000167131	17	42976510	42982758	17	3	3549316	-1.0814	0.86023	CCDC103
ENSG00000214447	17	42977135	42982758	15	3	3544709	-1.0849	0.86102	FAM187A
ENSG00000131095	17	42982376	42994305	42	11	3547147	-0.077975	0.53108	GFAP
ENSG00000186185	17	43002077	43025082	64	16	3543681	1.2639	0.10312	KIF18B
ENSG00000131094	17	43037061	43045439	27	8	3489451	1.0317	0.1511	C1QL1
ENSG00000172992	17	43100708	43138473	103	14	3487742	2.0183	0.021782	DCAKD
ENSG00000136448	17	43128978	43186384	184	20	3494795	1.5142	0.064991	NMT1
ENSG00000161714	17	43186335	43210721	65	17	3502817	1.6367	0.050848	PLCD3
ENSG00000181513	17	43209967	43221548	17	6	3482854	0.86483	0.19357	ACBD4
ENSG00000186834	17	43224684	43229468	6	3	3513044	-0.99381	0.83984	HEXIM1
ENSG00000168517	17	43238067	43247407	8	4	3420232	0.46028	0.32266	HEXIM2
ENSG00000184922	17	43298811	43324687	44	7	3545880	-0.36778	0.64348	FMNL1
ENSG00000184361	17	43331760	43339479	22	4	3566311	1.9162	0.027667	SPATA32
ENSG00000159314	17	43471275	43511787	94	6	3499421	3.2158	0.00065043	ARHGAP27
ENSG00000225190	17	43513266	43568115	91	5	3462457	3.0877	0.0010085	PLEKHM1
ENSG00000120088	17	43699267	43913194	940	9	3507756	2.8209	0.0023941	CRHR1
ENSG00000185294	17	43922256	43924438	17	2	3498643	2.8502	0.0021844	SPPL2C
ENSG00000186868	17	43971748	44105700	672	5	3518570	2.9906	0.0013919	MAPT
ENSG00000256762	17	44076616	44077060	1	1	3583863	2.7896	0.002639	STH
ENSG00000120071	17	44107282	44302733	475	7	3529780	3.1009	0.00096481	KANSL1
ENSG00000073969	17	44668035	44834830	56	5	3511374	2.024	0.021484	NSF
ENSG00000108379	17	44839872	44910520	111	20	3493901	3.7897	7.5402e-05	WNT3
ENSG00000158955	17	44910567	44964096	98	11	3534475	1.5062	0.066002	WNT9B
ENSG00000108433	17	45000483	45105003	316	18	3534311	3.9639	3.6861e-05	GOSR2
ENSG00000262633	17	45000499	45124520	333	19	3528833	3.9178	4.4689e-05	RP11-156P1.2
ENSG00000179673	17	45055523	45056614	1	1	3583863	0.37616	0.3534	RPRML
ENSG00000004897	17	45195069	45266788	141	19	3527988	2.9788	0.001447	CDC27
ENSG00000198336	17	45277812	45301045	41	11	3495838	2.815	0.0024388	MYL4
ENSG00000259207	17	45331212	45421658	266	23	3539036	3.1418	0.00083956	ITGB3
ENSG00000259753	17	45331263	45421658	265	22	3540615	3.0915	0.00099581	ITGB3
ENSG00000178852	17	45400656	45518678	284	11	3510332	3.3422	0.00041554	EFCAB13
ENSG00000141279	17	45600308	45700642	99	15	3483903	4.8812	5.2714e-07	NPEPPS
ENSG00000108424	17	45726842	45762871	41	8	3517753	4.9191	4.3478e-07	KPNB1
ENSG00000198933	17	45771447	45789416	33	8	3492742	3.1877	0.00071714	TBKBP1
ENSG00000073861	17	45810610	45823485	39	9	3560857	2.5077	0.0060765	TBX21
ENSG00000006025	17	45884738	45899200	45	9	3533719	4.7442	1.0466e-06	OSBPL7
ENSG00000159111	17	45900638	45908900	33	6	3530259	4.4701	3.9093e-06	MRPL10
ENSG00000141294	17	45908993	45915079	19	7	3547374	4.4193	4.9519e-06	LRRC46
ENSG00000141295	17	45915058	45918699	11	6	3516215	4.1477	1.6792e-05	SCRN2
ENSG00000189120	17	45922279	45933240	28	6	3550558	4.1389	1.745e-05	SP6
ENSG00000167182	17	45973516	46006323	59	10	3527259	2.2773	0.011385	SP2
ENSG00000108439	17	46018872	46025654	17	6	3540759	2.9538	0.0015692	PNPO
ENSG00000167183	17	46029333	46035244	18	4	3542287	1.3081	0.095418	PRR15L
ENSG00000108465	17	46045176	46059140	37	6	3570526	2.7968	0.0025807	CDK5RAP3
ENSG00000005243	17	46103533	46115392	23	9	3532790	4.9208	4.3097e-07	COPZ2
ENSG00000082641	17	46125691	46138849	24	7	3564986	3.3722	0.00037291	NFE2L1
ENSG00000108468	17	46147414	46178883	88	11	3523127	2.6732	0.003757	CBX1
ENSG00000002919	17	46180719	46200436	59	8	3529754	2.5562	0.0052905	SNX11
ENSG00000141293	17	46210802	46507637	615	27	3538643	3.5396	0.00020033	SKAP1
ENSG00000120094	17	46605888	46608359	4	1	3552170	2.4172	0.0078206	HOXB1
ENSG00000173917	17	46618256	46623441	13	4	3480906	3.07	0.0010704	HOXB2
ENSG00000120093	17	46626232	46682274	119	21	3521936	5.3375	4.713e-08	HOXB3
ENSG00000182742	17	46652875	46657473	7	3	3514979	3.1204	0.00090311	HOXB4
