Location,SNP-weight Set,ID,TWAS.Z,TWAS.P,FOCUS_twas_z,FOCUS_in_cred_set,FOCUS_pip,FOCUS_region
chr18:39047395-39212149,GTEx Thyroid,RP11-142I20.1,6.5689,5.07e-11,6.45,1,1,18:37684774-18:39892648
chr18:49866541-51062273,CMC DLPFC,DCC,8.6842,3.81e-18,7.4,0,0.00348,18:47731522-18:51061758
chr18:49866541-51062273,CMC DLPFC,DCC,8.6842,3.81e-18,5.35,0,0.0659,18:51062206-18:51553172
chr18:49866541-51062273,CMC DLPFC,DCC,8.6842,3.81e-18,2.49,0,3.38e-06,18:51554430-18:55213838
chr18:49866541-51062273,CMC DLPFC Sp...,DCC,-7.5086,5.98e-14,-7.56,0,0.0367,18:47731522-18:51061758
chr18:49866541-51062273,CMC DLPFC Sp...,DCC,-7.5086,5.98e-14,-1.01,0,0.000437,18:51062206-18:51553172
chr18:49866542-51057784,PsychENCODE,DCC,9.16335,5.03e-20,8.28,1,0.993,18:47731522-18:51061758
chr18:49866542-51057784,PsychENCODE,DCC,9.16335,5.03e-20,4.01,0,0.000462,18:51062206-18:51553172
chr18:49866542-51057784,PsychENCODE,DCC,9.16335,5.03e-20,3.6,0,1.45e-05,18:51554430-18:55213838
chr18:52385091-52562747,PsychENCODE,RAB27B,8.096303,5.67e-16,8.13,1,0.314,18:51554430-18:55213838
chr18:52495707-52562747,CMC DLPFC Sp...,RAB27B,8.211,2.19e-16,8.18,1,0.57,18:51554430-18:55213838
chr18:52495707-52562747,CMC DLPFC Sp...,RAB27B,-8.211,2.19e-16,-7.99,0,0.115,18:51554430-18:55213838
chr18:52889562-53332018,PsychENCODE,TCF4,-6.122679,9.2e-10,-6.36,0,0.28,18:51554430-18:55213838
chr18:53443958-53448952,PsychENCODE,RP11-397A16.2,-5.153075,2.56e-07,-5.24,1,0.995,18:51554430-18:55213838
chr18:60190240-60254942,GTEx Cerebel...,ZCCHC2,-4.8325,1.35e-06,-4.66,0,0.0214,18:59020751-18:60277715
chr18:60190240-60254942,PsychENCODE,ZCCHC2,-5.494611,3.92e-08,-5.34,1,0.514,18:59020751-18:60277715
chr18:60190240-60254942,GTEx Thyroid,ZCCHC2,-5.7981,6.71e-09,-5.37,1,0.413,18:59020751-18:60277715
chr18:60190240-60254942,GTEx Thyroid,ZCCHC2,-5.7981,6.71e-09,-2.51,0,0.00415,18:60277715-18:61818480
chr18:63532498-63533633,GTEx Cerebel...,RP11-389J22.1,5.008,5.5e-07,1.16,0,0.000303,18:61820937-18:63463127
chr18:63532498-63533633,GTEx Cerebel...,RP11-389J22.1,5.008,5.5e-07,5.21,1,0.799,18:63463528-18:64252801
chr18:63532498-63533633,GTEx Cerebel...,RP11-389J22.1,5.5256,3.28e-08,2.75,0,0.00631,18:61820937-18:63463127
chr18:63532498-63533633,GTEx Cerebel...,RP11-389J22.1,5.5256,3.28e-08,4.92,0,0.193,18:63463528-18:64252801
chr18:77623668-77660184,GTEx Whole B...,KCNG2,6.7683,1.3e-11,6.19,1,1,18:77149991-18:78016732
chr19:18451397-18480760,GTEx Caudate...,PGPEP1,5.196,2.04e-07,0.152,0,0.000254,19:16374416-19:18409862
chr19:18451397-18480760,GTEx Caudate...,PGPEP1,5.196,2.04e-07,4.43,1,0.0624,19:18409862-19:19876747
chr19:18451397-18480760,GTEx Nucleus...,PGPEP1,5.196,2.04e-07,1.72,0,0.00116,19:16374416-19:18409862
chr19:18451397-18480760,GTEx Nucleus...,PGPEP1,5.196,2.04e-07,4.71,1,0.789,19:18409862-19:19876747
chr19:42460833-42463542,GTEx Adrenal...,RABAC1,5.06,4.26e-07,4.82,1,0.22,19:42131868-19:43860472
chr19:42460833-42463542,PsychENCODE,RABAC1,5.386,7.2e-08,5.03,1,0.596,19:42131868-19:43860472
chr19:47778142-47778979,GTEx Cerebel...,PRR24,-5.11909,3.07e-07,-4.56,1,0.0412,19:47150082-19:49281838
chr19:47778142-47778979,PsychENCODE,PRR24,5.221,1.78e-07,5.02,1,0.318,19:47150082-19:49281838
chr19:47778142-47778979,GTEx Whole B...,PRR24,5.11909,3.07e-07,5.12,1,0.52,19:47150082-19:49281838
chr19:51844320-51847371,GTEx Cerebel...,CTD-2616J11.16,-4.95515,7.23e-07,-1.77,0,0.000813,19:49282443-19:51531961
chr19:51844320-51847371,GTEx Cerebel...,CTD-2616J11.16,-4.95515,7.23e-07,-4.49,1,0.0172,19:51533016-19:52985200
chr19:59073299-59083944,GTEx Whole B...,MZF1,-5.17329,2.3e-07,-3.66,1,0.0152,19:57521335-19:59118616
chr20:30758193-30758593,PsychENCODE,RSL24D1P6,7.04264,1.89e-12,6.84,1,0.993,20:25344231-20:31614788
chr20:30774280-30778330,GTEx Thyroid,TSPY26P,-4.83501,1.33e-06,-4.88,0,0.000492,20:25344231-20:31614788
chr20:30865453-30922811,CMC DLPFC,KIF3B,5.4024,6.58e-08,5.44,0,0.000575,20:25344231-20:31614788
chr20:30865467-30922814,PsychENCODE,KIF3B,5.436,5.45e-08,5.18,0,0.000394,20:25344231-20:31614788
chr20:30946155-31027122,YFS Blood,ASXL1,5.9394,2.86e-09,5.8,0,0.00296,20:25344231-20:31614788
chr20:31030862-31172876,GTEx Adrenal...,C20orf112,5.883,4.02e-09,5.96,1,0.00616,20:25344231-20:31614788
chr20:31030862-31172876,GTEx Adrenal...,C20orf112,5.883,4.02e-09,1.21,0,0.000273,20:31615438-20:32812658
chr20:39989223-39995467,GTEx Amygdal...,EMILIN3,-5.1882,2.12e-07,-0.544,0,0.000182,20:38436783-20:39610856
chr20:39989223-39995467,GTEx Amygdal...,EMILIN3,-5.1882,2.12e-07,-5.21,0,0.0263,20:39610856-20:40585689
chr20:40030741-40247133,PsychENCODE,CHD6,-4.96066,7.03e-07,-0.218,0,0.000161,20:38436783-20:39610856
chr20:40030741-40247133,PsychENCODE,CHD6,-4.96066,7.03e-07,-4.39,0,0.000938,20:39610856-20:40585689
chr20:40030741-40247133,PsychENCODE,CHD6,-4.96066,7.03e-07,-2.83,0,0.00763,20:40585689-20:41615460
chr20:44517264-44517526,GTEx Thyroid,NEURL2,6.00889,1.87e-09,5.27,0,0.000326,20:42680176-20:44839056
chr20:44517264-44517526,GTEx Thyroid,NEURL2,6.00889,1.87e-09,3.01,0,0.00101,20:44839056-20:47199980
chr20:44642174-44650712,GTEx Adrenal...,RP11-465L10.10,5.796,6.77e-09,6.63,0,0.000843,20:42680176-20:44839056
chr20:44642174-44650712,GTEx Adrenal...,RP11-465L10.10,5.796,6.77e-09,0.162,0,0.000309,20:44839056-20:47199980
chr20:44651569-44688784,GTEx Putamen...,SLC12A5,8.4584,2.71e-17,8.35,1,0.087,20:42680176-20:44839056
chr20:44651569-44688784,GTEx Putamen...,SLC12A5,8.4584,2.71e-17,1.84,0,0.000402,20:44839056-20:47199980
chr20:44746905-44758384,CMC DLPFC,CD40,-4.868,1.13e-06,-5.11,0,0.000671,20:42680176-20:44839056
chr20:44746905-44758384,NTR Blood,CD40,-8.2142,2.14e-16,-8.02,1,0.927,20:42680176-20:44839056
chr20:44746911-44758502,GTEx Adrenal...,CD40,-7.622,2.49e-14,-7.23,0,0.000569,20:42680176-20:44839056
chr20:44746911-44758502,GTEx Adrenal...,CD40,-7.622,2.49e-14,-3.15,0,0.0156,20:44839056-20:47199980
chr20:44746911-44758502,GTEx Amygdal...,CD40,-7.3291,2.32e-13,-7.64,1,0.0685,20:42680176-20:44839056
chr20:44746911-44758502,GTEx Amygdal...,CD40,-7.3291,2.32e-13,0.383,0,0.000316,20:44839056-20:47199980
chr20:44746911-44758502,GTEx ACC ,CD40,-5.385773,7.21e-08,-7.07,0,0.000598,20:42680176-20:44839056
chr20:44746911-44758502,GTEx ACC ,CD40,-5.385773,7.21e-08,1.06,0,0.00192,20:44839056-20:47199980
chr20:44746911-44758502,GTEx Cerebel...,CD40,-6.242,4.31e-10,-8.32,1,0.411,20:42680176-20:44839056
chr20:44746911-44758502,GTEx Cerebel...,CD40,-6.242,4.31e-10,1.59,0,0.00253,20:44839056-20:47199980
chr20:44746911-44758502,GTEx Cerebel...,CD40,-6.0546,1.41e-09,-5.94,0,0.000729,20:42680176-20:44839056
chr20:44746911-44758502,GTEx Cerebel...,CD40,-6.0546,1.41e-09,-0.514,0,0.000241,20:44839056-20:47199980
chr20:44746911-44758502,GTEx Cortex,CD40,-8.078,6.58e-16,-8.11,0,0.00366,20:42680176-20:44839056
chr20:44746911-44758502,GTEx Cortex,CD40,-8.078,6.58e-16,1.67,0,0.00311,20:44839056-20:47199980
chr20:44746911-44758502,GTEx Frontal...,CD40,-7.846,4.3e-15,-8.42,0,0.00624,20:42680176-20:44839056
chr20:44746911-44758502,GTEx Hypotha...,CD40,-7.846,4.3e-15,-7.71,0,0.00202,20:42680176-20:44839056
chr20:44746911-44758502,GTEx Hypotha...,CD40,-7.846,4.3e-15,-1.46,0,0.00223,20:44839056-20:47199980
chr20:44746911-44758502,PsychENCODE,CD40,-6.44212,1.18e-10,-6.29,0,0.0019,20:42680176-20:44839056
chr20:44746911-44758502,PsychENCODE,CD40,-6.44212,1.18e-10,-1.26,0,0.000276,20:44839056-20:47199980
chr20:44746911-44758502,GTEx Thyroid,CD40,-8.046,8.55e-16,-7.89,0,0.00046,20:42680176-20:44839056
chr20:44746911-44758502,YFS Blood,CD40,-4.8931,9.93e-07,-4.65,0,0.000337,20:42680176-20:44839056
chr20:44746911-44758502,YFS Blood,CD40,-4.8931,9.93e-07,-1.4,0,0.000273,20:44839056-20:47199980
chr20:45129701-45142198,GTEx Putamen...,ZNF334,5.27325,1.34e-07,6.74,1,0.575,20:42680176-20:44839056
chr20:45129701-45142198,GTEx Putamen...,ZNF334,5.27325,1.34e-07,1.08,0,0.000303,20:44839056-20:47199980
chr20:47538427-47653230,GTEx Whole B...,ARFGEF2,-5.002,5.67e-07,0.0136,0,0.000233,20:44839056-20:47199980
chr20:47538427-47653230,GTEx Whole B...,ARFGEF2,-5.002,5.67e-07,-3.61,0,0.000276,20:47199980-20:49239658
chr20:47662782-47713497,CMC DLPFC,CSE1L,-5.747,9.08e-09,0.308,0,0.000237,20:44839056-20:47199980
chr20:47662782-47713497,CMC DLPFC,CSE1L,-5.747,9.08e-09,-6.4,1,0.328,20:47199980-20:49239658
chr20:47662849-47713489,GTEx Adrenal...,CSE1L,-5.862,4.57e-09,-5.85,0,0.00376,20:47199980-20:49239658
chr20:47662849-47713489,PsychENCODE,CSE1L,-5.29216,1.21e-07,-6.39,1,0.0952,20:47199980-20:49239658
chr20:47662849-47713489,GTEx Thyroid,CSE1L,-6.006,1.9e-09,-5.23,0,0.000731,20:47199980-20:49239658
chr20:47662849-47713489,YFS Blood,CSE1L,-6.9217,4.46e-12,-6.77,1,0.515,20:47199980-20:49239658
chr20:47729875-47805288,CMC DLPFC Sp...,STAU1,5.804,6.48e-09,5.79,0,0.00493,20:47199980-20:49239658
chr20:47729875-47805288,CMC DLPFC Sp...,STAU1,5.444,5.21e-08,6.15,0,0.0188,20:47199980-20:49239658
chr20:47729878-47804904,GTEx Adrenal...,STAU1,-5.666,1.47e-08,-5.56,0,0.00108,20:47199980-20:49239658
chr20:47729878-47804904,GTEx Cortex,STAU1,-4.9289,8.27e-07,-4.8,0,0.0038,20:47199980-20:49239658
chr20:47729878-47804904,PsychENCODE,STAU1,-5.42212,5.89e-08,-5.44,0,0.00111,20:47199980-20:49239658
chr20:47835831-47860614,CMC DLPFC,DDX27,5.2666,1.39e-07,4.82,0,0.000554,20:47199980-20:49239658
chr20:47835884-47860614,GTEx Cerebel...,DDX27,-5.091,3.56e-07,-5.3,0,0.00251,20:47199980-20:49239658
chr20:47835884-47860614,PsychENCODE,DDX27,5.944,2.78e-09,5.57,0,0.00208,20:47199980-20:49239658
chr20:47894964-47905797,GTEx Thyroid,ZFAS1,5.025,5.03e-07,4.8,0,0.00214,20:47199980-20:49239658
chr20:47896849-47896952,NTR Blood,SNORD12B,-5.033,4.83e-07,-5.36,0,0.00282,20:47199980-20:49239658
chr20:47896856-47896946,GTEx Whole B...,SNORD12B,-6.3378,2.33e-10,-6.15,1,0.0326,20:47199980-20:49239658
chr20:48249482-48330415,YFS Blood,B4GALT5,4.8343,1.34e-06,4.77,0,0.022,20:47199980-20:49239658
chr20:48519928-48532080,GTEx Thyroid,SPATA2,-5.44179,5.27e-08,-5.37,1,0.789,20:47199980-20:49239658
chr20:51588946-52111869,PsychENCODE,TSHZ2,-6.54837,5.82e-11,-6.49,1,1,20:49239658-20:52472549
chr20:61974661-62009489,CMC DLPFC,CHRNA4,5.771,7.88e-09,6.35,1,0.854,20:61301855-20:62190180
chr20:61974661-62009489,CMC DLPFC,CHRNA4,5.771,7.88e-09,-1.13,0,8.52e-05,20:62190180-20:62963102
chr20:62367635-62370456,GTEx Cerebel...,LIME1,4.8463,1.26e-06,4.53,0,0.024,20:62190180-20:62963102
chr20:62571186-62587769,YFS Blood,UCKL1,-5.328,9.93e-08,-2.23,0,0.00211,20:61301855-20:62190180
chr20:62571186-62587769,YFS Blood,UCKL1,-5.328,9.93e-08,-5.23,1,0.904,20:62190180-20:62963102
chr20:62887094-62926855,GTEx Thyroid,PCMTD2,4.9785,6.41e-07,4.96,1,0.0764,20:62190180-20:62963102
chr21:42513427-42520060,GTEx Hypotha...,LINC00323,-5.082,3.73e-07,-4.97,1,0.955,21:41389527-21:43321528
chr21:44866481-44873773,GTEx Caudate...,LINC00319,-4.911,9.06e-07,-4.73,1,0.295,21:44506885-21:46176974
chr21:44949072-45079374,GTEx Hypotha...,HSF2BP,4.833,1.34e-06,4.62,1,0.182,21:44506885-21:46176974
chr21:46654255-46678645,GTEx Thyroid,LINC00334,-5.85351,4.81e-09,-5.59,0,0.0027,21:46177675-21:47491975
chr21:46707966-46717269,CMC DLPFC,LOC642852,-5.555,2.78e-08,-5.1,0,0.000521,21:46177675-21:47491975
chr21:46707967-46711653,GTEx Amygdal...,BX322557.10,-5.555,2.78e-08,-5.5,0,0.00169,21:46177675-21:47491975
chr21:46707967-46711653,GTEx ACC ,BX322557.10,-5.502,3.75e-08,-5.39,0,0.00109,21:46177675-21:47491975
chr21:46707967-46711653,GTEx Caudate...,BX322557.10,-5.712,1.12e-08,-5.57,0,0.00227,21:46177675-21:47491975
chr21:46707967-46711653,GTEx Cerebel...,BX322557.10,-5.2205,1.78e-07,-5.15,0,0.000551,21:46177675-21:47491975
chr21:46707967-46711653,GTEx Cortex,BX322557.10,-5.7935,6.89e-09,-5.7,1,0.00431,21:46177675-21:47491975
chr21:46707967-46711653,GTEx Frontal...,BX322557.10,-5.615,1.97e-08,-5.48,0,0.00153,21:46177675-21:47491975
chr21:46707967-46711653,GTEx Hippoca...,BX322557.10,-5.555,2.78e-08,-5.3,0,8e-04,21:46177675-21:47491975
chr21:46707967-46711653,GTEx Hypotha...,BX322557.10,-5.482,4.22e-08,-5.3,0,0.000844,21:46177675-21:47491975
chr21:46707967-46711653,GTEx Nucleus...,BX322557.10,-5.555,2.78e-08,-5.41,0,0.00114,21:46177675-21:47491975
chr21:46707967-46711653,GTEx Putamen...,BX322557.10,-5.168,2.37e-07,-5.1,0,0.000567,21:46177675-21:47491975
chr21:46707967-46711653,PsychENCODE,BX322557.10,-5.597,2.18e-08,-5.54,0,0.00195,21:46177675-21:47491975
chr21:46707967-46711653,GTEx Pituita...,BX322557.10,-5.03,4.9e-07,-4.92,0,0.000365,21:46177675-21:47491975
chr21:46707967-46711653,GTEx Thyroid,BX322557.10,-5.168,2.37e-07,-5.17,0,0.000573,21:46177675-21:47491975
chr21:46713200-46717269,GTEx Adrenal...,LINC00205,-5.555,2.78e-08,-2.94,0,0.000714,21:46177675-21:47491975
chr21:46713200-46717269,GTEx Amygdal...,LINC00205,-5.709,1.14e-08,-5.58,0,0.0024,21:46177675-21:47491975
chr21:46713200-46717269,GTEx ACC ,LINC00205,-5.794,6.87e-09,-5.71,1,0.00448,21:46177675-21:47491975
chr21:46713200-46717269,GTEx Caudate...,LINC00205,-5.6298,1.8e-08,-5.52,0,0.00178,21:46177675-21:47491975
chr21:46713200-46717269,GTEx Cerebel...,LINC00205,-5.749,8.98e-09,-5.61,1,0.00271,21:46177675-21:47491975
chr21:46713200-46717269,GTEx Cerebel...,LINC00205,-5.555,2.78e-08,-5.15,0,0.000577,21:46177675-21:47491975
chr21:46713200-46717269,GTEx Cortex,LINC00205,-5.1618,2.45e-07,-5.13,0,0.000599,21:46177675-21:47491975
chr21:46713200-46717269,GTEx Frontal...,LINC00205,-5.555,2.78e-08,-5.5,0,0.00167,21:46177675-21:47491975
chr21:46713200-46717269,GTEx Hippoca...,LINC00205,-5.603,2.1e-08,-5.44,0,0.00132,21:46177675-21:47491975
chr21:46713200-46717269,GTEx Hypotha...,LINC00205,-5.596,2.2e-08,-5.46,0,0.00141,21:46177675-21:47491975
chr21:46713200-46717269,GTEx Nucleus...,LINC00205,-5.555,2.78e-08,-5.65,1,0.00329,21:46177675-21:47491975
chr21:46713200-46717269,GTEx Putamen...,LINC00205,-5.471,4.48e-08,-5.33,0,0.000907,21:46177675-21:47491975
chr21:46713200-46717269,GTEx Substan...,LINC00205,-5.73,1e-08,-5.13,0,0.00056,21:46177675-21:47491975
chr21:46713200-46717269,PsychENCODE,LINC00205,-5.597,2.18e-08,-5.44,0,0.00132,21:46177675-21:47491975
chr21:46713200-46717269,GTEx Thyroid,LINC00205,-5.04249,4.6e-07,-4.96,0,0.000442,21:46177675-21:47491975
chr21:46720160-46725172,GTEx Thyroid,LINC00315,-6.0248,1.69e-09,-6.05,1,0.038,21:46177675-21:47491975
chr21:46758581-46761905,GTEx Thyroid,LINC00316,-5.566,2.61e-08,-6.63,1,0.933,21:46177675-21:47491975
chr21:46825052-46933634,GTEx Thyroid,COL18A1,-5.602,2.12e-08,-4.39,0,0.000278,21:46177675-21:47491975
chr22:18111621-18213388,YFS Blood,BCL2L13,-4.92957,8.24e-07,-5.22,1,0.671,22:17674295-22:18296088
chr22:18111621-18213388,YFS Blood,BCL2L13,-4.92957,8.24e-07,1.16,0,0.000486,22:18296088-22:19912358
chr22:19437433-19466738,PsychENCODE,UFD1L,-4.922,8.57e-07,-3.08,0,0.00332,22:18296088-22:19912358
chr22:19437433-19466738,PsychENCODE,UFD1L,-4.922,8.57e-07,-0.726,0,0.000202,22:19912358-22:22357325
chr22:21987005-21991616,GTEx Frontal...,CCDC116,5.2191,1.8e-07,5.38,0,0.0153,22:19912358-22:22357325
chr22:21987005-21991616,GTEx Frontal...,CCDC116,5.2191,1.8e-07,0.681,0,0.00026,22:22357325-22:23712647
chr22:21995133-21995573,GTEx Cortex,KB-1440D3.14,5.2335,1.66e-07,5.42,1,0.0169,22:19912358-22:22357325
chr22:21995133-21995573,GTEx Cortex,KB-1440D3.14,5.2335,1.66e-07,1.07,0,0.000329,22:22357325-22:23712647
chr22:21995133-21995573,PsychENCODE,KB-1440D3.14,5.7477,9.05e-09,6.13,1,0.966,22:19912358-22:22357325
chr22:21995133-21995573,PsychENCODE,KB-1440D3.14,5.7477,9.05e-09,-0.536,0,0.00021,22:22357325-22:23712647
chr22:23412540-23467224,GTEx Frontal...,GNAZ,5.6495,1.61e-08,5.49,1,0.00951,22:22357325-22:23712647
chr22:23412540-23467224,GTEx Hippoca...,GNAZ,6.484,8.93e-11,6.18,1,0.42,22:22357325-22:23712647
chr22:23412540-23467224,GTEx Hippoca...,GNAZ,6.484,8.93e-11,1.23,0,0.000522,22:23712647-22:24984204
chr22:23412540-23467224,GTEx Substan...,GNAZ,4.8818,1.05e-06,4.76,0,0.000587,22:22357325-22:23712647
chr22:23412668-23467221,CMC DLPFC,GNAZ,5.930551,3.02e-09,5.71,1,0.0268,22:22357325-22:23712647
chr22:29702572-29708774,GTEx Putamen...,GAS2L1,4.8821,1.05e-06,4.71,1,0.0919,22:29652105-22:31439918
chr22:29702572-29708774,PsychENCODE,GAS2L1,4.8995,9.61e-07,4.78,1,0.103,22:29652105-22:31439918
chr22:41165634-41215403,GTEx Nucleus...,SLC25A17,7.37,1.67e-13,8.25,1,0.033,22:40545828-22:42690262
chr22:41165634-41215403,GTEx Thyroid,SLC25A17,4.9636,6.92e-07,4.99,0,0.000517,22:40545828-22:42690262
chr22:41165638-41215392,CMC DLPFC,SLC25A17,-7.383531,1.54e-13,-7.38,1,0.00718,22:40545828-22:42690262
chr22:41253088-41351450,GTEx Cerebel...,XPNPEP3,5.528387,3.23e-08,5.42,0,0.00155,22:40545828-22:42690262
chr22:41253088-41351450,GTEx Frontal...,XPNPEP3,5.6209,1.9e-08,6.07,0,0.00268,22:40545828-22:42690262
chr22:41258260-41363888,CMC DLPFC,XPNPEP3,6.767823,1.31e-11,6.57,0,0.000878,22:40545828-22:42690262
chr22:41487772-41576074,NTR Blood,EP300,6.2497,4.11e-10,6.26,0,0.000772,22:40545828-22:42690262
chr22:41487790-41576081,GTEx Cerebel...,EP300,7.27477,3.47e-13,7.26,0,0.00339,22:40545828-22:42690262
chr22:41487790-41576081,YFS Blood,EP300,5.504878,3.69e-08,5.58,0,0.000415,22:40545828-22:42690262
chr22:41601209-41627275,GTEx ACC ,L3MBTL2,6.5307,6.55e-11,6.53,0,0.000364,22:40545828-22:42690262
chr22:41601209-41627275,GTEx Frontal...,L3MBTL2,5.5019,3.76e-08,5.47,0,0.000281,22:40545828-22:42690262
chr22:41641614-41682216,CMC DLPFC Sp...,RANGAP1,-8.313,9.33e-17,-7.39,0,0.000368,22:40545828-22:42690262
chr22:41641614-41682216,CMC DLPFC Sp...,RANGAP1,5.318,1.05e-07,5.41,0,0.00075,22:40545828-22:42690262
chr22:41641614-41682216,CMC DLPFC Sp...,RANGAP1,-5.043,4.58e-07,-4.88,0,0.000629,22:40545828-22:42690262
chr22:41641615-41682255,PsychENCODE,RANGAP1,-7.9199,2.38e-15,-7.71,0,0.00329,22:40545828-22:42690262
chr22:41697526-41756151,GTEx Cerebel...,ZC3H7B,8.886,6.33e-19,8.61,1,0.971,22:40545828-22:42690262
chr22:41697526-41756151,PsychENCODE,ZC3H7B,7.0534,1.75e-12,6.73,0,0.000667,22:40545828-22:42690262
chr22:41777932-41795330,NTR Blood,TEF,4.993,5.95e-07,4.77,0,0.000154,22:40545828-22:42690262
chr22:41829491-41843027,CMC DLPFC,TOB2,4.85,1.23e-06,4.28,0,0.000299,22:40545828-22:42690262
chr22:42017123-42060044,GTEx Amygdal...,XRCC6,-6.5589,5.42e-11,-6.55,0,0.000515,22:40545828-22:42690262
chr22:42017123-42060044,GTEx Whole B...,XRCC6,-5.80351,6.49e-09,-5.79,0,0.000175,22:40545828-22:42690262
chr22:42196683-42222303,PsychENCODE,CCDC134,-4.8376,1.31e-06,-4.66,0,0.000479,22:40545828-22:42690262
chr22:42196683-42222303,YFS Blood,CCDC134,5.278124,1.31e-07,5.36,0,0.00171,22:40545828-22:42690262
chr22:42196683-42222303,YFS Blood,CCDC134,5.278124,1.31e-07,-0.964,0,0.000268,22:42691238-22:43713668
chr22:42372276-42394225,GTEx Whole B...,SEPT3,5.13724,2.79e-07,4.85,0,0.00024,22:40545828-22:42690262
chr22:42372276-42394225,GTEx Whole B...,SEPT3,5.13724,2.79e-07,1.77,0,0.00138,22:42691238-22:43713668
chr22:42394729-42454357,GTEx Adrenal...,WBP2NL,5.1902,2.1e-07,4.75,0,0.00366,22:40545828-22:42690262
chr22:42394729-42454357,GTEx Adrenal...,WBP2NL,5.1902,2.1e-07,1.85,0,0.000604,22:42691238-22:43713668
chr22:42394729-42454357,GTEx Cerebel...,WBP2NL,4.86576,1.14e-06,4.72,1,0.00552,22:40545828-22:42690262
chr22:42394729-42454357,GTEx Cortex,WBP2NL,5.6218,1.89e-08,5.45,1,0.0244,22:40545828-22:42690262
chr22:42394729-42454357,GTEx Cortex,WBP2NL,5.6218,1.89e-08,1.66,0,0.000964,22:42691238-22:43713668
chr22:42394729-42454357,GTEx Frontal...,WBP2NL,5.8463,5.03e-09,5.21,0,0.00171,22:40545828-22:42690262
chr22:42394729-42454357,GTEx Frontal...,WBP2NL,5.8463,5.03e-09,3.29,0,0.00669,22:42691238-22:43713668
chr22:42394729-42454357,GTEx Pituita...,WBP2NL,4.9026,9.46e-07,4.81,1,0.00893,22:40545828-22:42690262
chr22:42394729-42454357,GTEx Thyroid,WBP2NL,5.5352,3.11e-08,5.39,1,0.0483,22:40545828-22:42690262
chr22:42397073-42397970,GTEx Cerebel...,SLC25A5P1,5.92965,3.04e-09,5.98,0,0.000664,22:40545828-22:42690262
chr22:42397073-42397970,GTEx Cerebel...,SLC25A5P1,5.92965,3.04e-09,2.54,0,0.00152,22:42691238-22:43713668
chr22:42454358-42466846,YFS Blood,NAGA,-5.092172,3.54e-07,-4.34,0,0.00242,22:40545828-22:42690262
chr22:42454358-42466846,YFS Blood,NAGA,-5.092172,3.54e-07,-3.28,0,0.00446,22:42691238-22:43713668
chr22:42475695-42480288,GTEx Cortex,SMDT1,-4.9835,6.24e-07,-3.59,0,0.000714,22:40545828-22:42690262
chr22:42475695-42480288,GTEx Cortex,SMDT1,-4.9835,6.24e-07,-4.42,1,0.274,22:42691238-22:43713668
chr22:42503769-42504957,GTEx Hypotha...,OLA1P1,4.9209,8.61e-07,4.97,0,0.00481,22:40545828-22:42690262
chr22:42503769-42504957,GTEx Hypotha...,OLA1P1,4.9209,8.61e-07,1.18,0,0.000911,22:42691238-22:43713668
chr22:42522501-42526908,GTEx ACC ,CYP2D6,-5.02882,4.94e-07,-4.85,0,0.004,22:40545828-22:42690262
chr22:42522501-42526908,GTEx ACC ,CYP2D6,-5.02882,4.94e-07,-3.66,1,0.0214,22:42691238-22:43713668
chr22:42528610-42529005,GTEx Hypotha...,RP4-669P10.19,-6.5086,7.58e-11,-5.38,0,0.003,22:40545828-22:42690262
chr22:42528610-42529005,GTEx Hypotha...,RP4-669P10.19,-6.5086,7.58e-11,-3.83,1,0.0182,22:42691238-22:43713668
chr22:42536214-42540576,GTEx Caudate...,CYP2D7P1,-5.135,2.82e-07,-5,1,0.0288,22:40545828-22:42690262
chr22:43013846-43045574,GTEx Cortex,CYB5R3,-5.1977,2.02e-07,-4.43,0,0.00118,22:40545828-22:42690262
chr22:43013846-43045574,GTEx Cortex,CYB5R3,-5.1977,2.02e-07,-4.3,0,0.0025,22:42691238-22:43713668
chr22:43192508-43254112,GTEx Adrenal...,ARFGAP3,5.0876,3.63e-07,5.02,1,0.0951,22:42691238-22:43713668
chr22:43192508-43254112,GTEx Cerebel...,ARFGAP3,4.9,9.58e-07,4.81,1,0.0329,22:42691238-22:43713668
chr22:43192508-43254112,GTEx Cerebel...,ARFGAP3,4.9,9.58e-07,1.53,0,0.000499,22:43714255-22:44995252
chr22:43192508-43254112,GTEx Cortex,ARFGAP3,5.5884,2.29e-08,5.29,1,0.131,22:42691238-22:43713668
chr22:43192508-43254112,GTEx Cortex,ARFGAP3,5.5884,2.29e-08,2.06,0,0.00126,22:43714255-22:44995252
chr22:43192508-43254112,GTEx Hippoca...,ARFGAP3,5.069,4e-07,5.1,1,0.175,22:42691238-22:43713668
chr22:43192508-43254112,GTEx Pituita...,ARFGAP3,4.873,1.1e-06,4.48,1,0.00898,22:42691238-22:43713668
chr22:43192508-43254112,GTEx Pituita...,ARFGAP3,4.873,1.1e-06,1.68,0,0.000633,22:43714255-22:44995252
chr22:43192508-43254112,GTEx Whole B...,ARFGAP3,-4.923,8.52e-07,-5.07,1,0.12,22:42691238-22:43713668
chr22:43231418-43411151,YFS Blood,PACSIN2,5.028556,4.94e-07,4.98,1,0.0401,22:42691238-22:43713668
chr22:43254393-43411151,GTEx Cortex,PACSIN2,4.858,1.19e-06,4.01,0,0.00246,22:42691238-22:43713668
